player_tag,brawler_name,player_name,nameColor,player_trophies,player_highestTrophies,expLevel,expPoints,isQualifiedFromChampionshipChallenge,3vs3Victories,soloVictories,duoVictories,bestRoboRumbleTime,bestTimeAsBigBrawler,icon.id,club.tag,club.name,brawler_id,brawler_power,brawler_rank,brawler_trophies,brawler_highestTrophies,gear_id,gear_name,gear_level,gadget_id_1,gadget_id_2,starPowers_id_1,starPowers_id_2
#9VY09LP0,BYRON,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000042,10,31,500,607,,,,23000333.0,23000461.0,23000331.0,23000332.0
#9VY09LP0,EDGAR,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000043,7,26,500,504,,,,23000403.0,23000340.0,,
#9VY09LP0,RUFFS,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000044,7,27,500,523,,,,23000402.0,23000347.0,,
#9VY09LP0,STU,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000045,10,31,500,611,,,,23000401.0,23000364.0,23000362.0,23000363.0
#9VY09LP0,BELLE,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000046,5,22,426,429,,,,,,,
#9VY09LP0,SQUEAK,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000047,3,16,307,307,,,,,,,
#9VY09LP0,GROM,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000048,7,28,484,553,,,,23000385.0,23000460.0,,
#9VY09LP0,BUZZ,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000049,7,26,498,506,,,,23000392.0,,,
#9VY09LP0,GRIFF,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000050,9,26,500,502,,,,23000399.0,,23000398.0,
#9VY09LP0,ASH,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000051,4,18,354,354,,,,,,,
#9VY09LP0,MEG,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000052,4,10,182,182,,,,,,,
#9VY09LP0,LOLA,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000053,8,26,500,514,,,,23000433.0,23000456.0,,
#9VY09LP0,FANG,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000054,4,23,447,448,,,,,,,
#9VY09LP0,EVE,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000056,5,16,300,300,,,,,,,
#9VY09LP0,BONNIE,[Бан]#LOVE,0xffa8e132,24281,24513,117,72462,0,1945,690,298,5,0,28000059,#2R0CCL9JJ,☘️PaPoRoTnIk☘️,16000058,6,22,435,435,,,,,,,
#VY089R8P,SHELLY,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000000,11,51,1000,1001,62000002.0,DAMAGE,3.0,23000288.0,23000255.0,23000076.0,
#VY089R8P,COLT,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000001,10,28,546,549,62000005.0,RELOAD SPEED,3.0,23000273.0,23000319.0,23000138.0,
#VY089R8P,BULL,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000002,7,23,446,451,,,,23000272.0,23000310.0,,
#VY089R8P,BROCK,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000003,9,28,538,541,62000005.0,RELOAD SPEED,3.0,23000316.0,23000245.0,23000150.0,
#VY089R8P,RICO,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000004,8,26,497,517,,,,23000246.0,,,
#VY089R8P,SPIKE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000005,11,39,665,767,62000004.0,SHIELD,3.0,23000406.0,23000247.0,23000081.0,23000151.0
#VY089R8P,BARLEY,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000006,10,29,537,561,,,,23000293.0,23000250.0,23000082.0,23000158.0
#VY089R8P,JESSIE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000007,9,33,507,655,62000014.0,PET POWER,3.0,23000295.0,23000251.0,23000083.0,23000149.0
#VY089R8P,NITA,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000008,8,20,387,387,,,,23000249.0,,,
#VY089R8P,DYNAMIKE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000009,9,31,600,600,,,,23000258.0,,23000085.0,
#VY089R8P,EL PRIMO,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000010,7,23,435,445,,,,23000264.0,23000292.0,,
#VY089R8P,MORTIS,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000011,6,7,123,123,,,,,,,
#VY089R8P,CROW,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000012,11,51,1000,1027,62000004.0,SHIELD,3.0,23000286.0,,23000088.0,23000143.0
#VY089R8P,POCO,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000013,8,26,494,516,,,,23000267.0,23000350.0,,
#VY089R8P,BO,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000014,9,43,847,858,62000005.0,RELOAD SPEED,3.0,23000263.0,23000289.0,23000090.0,23000148.0
#VY089R8P,PIPER,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000015,11,51,1000,1026,62000017.0,GADGET COOLDOWN,3.0,23000268.0,23000291.0,23000091.0,
#VY089R8P,PAM,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000016,9,26,508,511,,,,23000257.0,,23000092.0,
#VY089R8P,TARA,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000017,7,7,134,134,,,,23000266.0,23000356.0,,
#VY089R8P,DARRYL,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000018,7,18,353,356,,,,23000260.0,23000313.0,,
#VY089R8P,PENNY,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000019,9,26,500,517,,,,23000287.0,23000248.0,,
#VY089R8P,FRANK,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000020,9,28,494,544,,,,23000261.0,23000351.0,23000153.0,
#VY089R8P,GENE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000021,9,7,130,130,,,,23000252.0,,23000159.0,
#VY089R8P,TICK,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000022,11,51,1000,1008,62000007.0,THICC HEAD,3.0,23000355.0,,23000114.0,23000161.0
#VY089R8P,LEON,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000023,9,4,70,70,,,,,,,
#VY089R8P,ROSA,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000024,8,25,488,489,,,,23000348.0,23000242.0,,
#VY089R8P,CARL,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000025,6,25,470,480,,,,,,,
#VY089R8P,BIBI,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000026,11,51,1000,1009,62000001.0,HEALTH,3.0,23000275.0,23000458.0,23000134.0,
#VY089R8P,8-BIT,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000027,7,18,339,347,,,,23000259.0,,,
#VY089R8P,BEA,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000029,9,24,476,476,62000004.0,SHIELD,3.0,23000312.0,,23000192.0,23000193.0
#VY089R8P,EMZ,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000030,9,22,429,432,62000004.0,SHIELD,3.0,23000459.0,,23000198.0,
#VY089R8P,MR. P,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000031,8,11,217,217,,,,,,,
#VY089R8P,MAX,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000032,9,27,533,533,62000004.0,SHIELD,3.0,23000254.0,,23000211.0,
#VY089R8P,JACKY,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000034,7,20,389,389,,,,,,,
#VY089R8P,GALE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000035,6,13,259,259,,,,,,,
#VY089R8P,NANI,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000036,9,18,343,343,,,,23000353.0,,23000234.0,
#VY089R8P,SPROUT,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000037,7,19,362,362,,,,,,,
#VY089R8P,SURGE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000038,8,21,404,411,,,,23000285.0,23000485.0,,
#VY089R8P,COLETTE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000039,10,20,381,381,,,,,,23000300.0,
#VY089R8P,LOU,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000041,7,11,210,210,,,,,,,
#VY089R8P,BYRON,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000042,8,20,394,396,,,,23000333.0,23000461.0,,
#VY089R8P,EDGAR,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000043,7,22,428,428,,,,23000403.0,,,
#VY089R8P,STU,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000045,4,8,140,140,,,,,,,
#VY089R8P,BELLE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000046,8,5,96,96,,,,,,,
#VY089R8P,SQUEAK,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000047,3,4,63,63,,,,,,,
#VY089R8P,GROM,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000048,7,4,66,66,,,,23000460.0,,,
#VY089R8P,BUZZ,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000049,8,5,98,98,,,,,,,
#VY089R8P,GRIFF,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000050,7,1,17,17,,,,23000399.0,,,
#VY089R8P,ASH,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000051,4,6,115,115,,,,,,,
#VY089R8P,LOLA,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000053,1,4,63,63,,,,,,,
#VY089R8P,BONNIE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000058,7,1,11,11,,,,,,,
#VY089R8P,SAM,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000060,1,1,0,0,,,,,,,
#VY089R8P,GUS,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000061,7,2,38,38,,,,,,,
#VY089R8P,MANDY,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000065,9,4,78,78,,,,23000546.0,,23000543.0,
#VY089R8P,WILLOW,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000067,6,1,9,9,,,,,,,
#VY089R8P,HANK,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000069,1,5,87,87,,,,,,,
#VY089R8P,MICO,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000075,4,1,19,19,,,,,,,
#VY089R8P,LARRY & LAWRIE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000077,1,1,0,0,,,,,,,
#VY089R8P,BERRY,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000082,1,1,8,8,,,,,,,
#VY089R8P,MEEPLE,melson,0xffa2e3fe,20841,20845,113,67001,0,2229,129,1231,9,0,28000009,#20RY89JGV,🩲爱好者,16000089,1,1,0,0,,,,,,,
#Y0R2C02R2,SHELLY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000000,7,16,305,305,,,,23000288.0,23000255.0,,
#Y0R2C02R2,COLT,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000001,10,25,475,480,62000000.0,SPEED,3.0,23000319.0,,23000077.0,23000138.0
#Y0R2C02R2,BULL,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000002,7,13,253,253,,,,23000272.0,23000310.0,,
#Y0R2C02R2,BROCK,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000003,6,18,340,344,,,,,,,
#Y0R2C02R2,RICO,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000004,6,23,446,446,,,,,,,
#Y0R2C02R2,SPIKE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000005,11,34,579,660,62000001.0,HEALTH,3.0,23000406.0,23000247.0,23000081.0,23000151.0
#Y0R2C02R2,BARLEY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000006,7,15,288,291,,,,23000293.0,23000250.0,,
#Y0R2C02R2,JESSIE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000007,11,22,417,428,62000002.0,DAMAGE,3.0,23000295.0,,23000149.0,
#Y0R2C02R2,NITA,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000008,7,19,371,375,,,,23000314.0,23000249.0,,
#Y0R2C02R2,DYNAMIKE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000009,7,17,321,323,,,,23000258.0,23000294.0,,
#Y0R2C02R2,EL PRIMO,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000010,8,11,208,208,,,,,,,
#Y0R2C02R2,MORTIS,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000011,7,7,137,137,,,,,,,
#Y0R2C02R2,CROW,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000012,5,6,117,117,,,,,,,
#Y0R2C02R2,POCO,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000013,7,13,247,250,,,,,,,
#Y0R2C02R2,BO,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000014,6,16,308,312,,,,,,,
#Y0R2C02R2,PIPER,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000015,6,12,217,226,,,,,,,
#Y0R2C02R2,PAM,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000016,7,18,344,348,,,,23000404.0,,,
#Y0R2C02R2,TARA,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000017,9,8,147,147,,,,,,23000093.0,
#Y0R2C02R2,DARRYL,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000018,7,17,328,328,,,,,,,
#Y0R2C02R2,PENNY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000019,7,17,322,322,,,,23000287.0,23000248.0,,
#Y0R2C02R2,FRANK,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000020,6,20,382,382,,,,,,,
#Y0R2C02R2,TICK,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000022,11,21,399,402,62000002.0,DAMAGE,3.0,23000355.0,23000253.0,23000161.0,
#Y0R2C02R2,LEON,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000023,11,3,41,41,62000017.0,GADGET COOLDOWN,3.0,23000276.0,,23000141.0,
#Y0R2C02R2,ROSA,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000024,7,19,372,376,,,,,,,
#Y0R2C02R2,CARL,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000025,7,10,191,191,,,,23000262.0,,,
#Y0R2C02R2,BIBI,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000026,8,6,102,102,,,,23000275.0,,,
#Y0R2C02R2,8-BIT,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000027,7,10,193,193,,,,,,,
#Y0R2C02R2,SANDY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000028,10,11,213,216,,,,23000405.0,,23000187.0,
#Y0R2C02R2,BEA,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000029,7,10,183,183,,,,23000312.0,,,
#Y0R2C02R2,EMZ,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000030,11,36,624,708,62000002.0,DAMAGE,3.0,23000274.0,,23000198.0,23000199.0
#Y0R2C02R2,MR. P,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000031,9,4,68,68,,,,23000269.0,,,
#Y0R2C02R2,MAX,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000032,7,18,349,353,,,,23000311.0,,,
#Y0R2C02R2,JACKY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000034,6,13,237,240,,,,,,,
#Y0R2C02R2,GALE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000035,7,6,103,103,,,,23000277.0,23000407.0,,
#Y0R2C02R2,NANI,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000036,4,10,189,189,,,,,,,
#Y0R2C02R2,SURGE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000038,9,12,234,237,,,,,,,
#Y0R2C02R2,COLETTE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000039,6,13,233,240,,,,,,,
#Y0R2C02R2,AMBER,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000040,11,31,582,619,62000005.0,RELOAD SPEED,3.0,23000309.0,,23000307.0,23000308.0
#Y0R2C02R2,LOU,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000041,9,14,265,265,,,,23000326.0,,,
#Y0R2C02R2,BYRON,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000042,4,4,62,62,,,,,,,
#Y0R2C02R2,EDGAR,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000043,9,18,341,345,,,,23000340.0,,23000338.0,23000339.0
#Y0R2C02R2,STU,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000045,1,1,8,8,,,,,,,
#Y0R2C02R2,BELLE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000046,1,1,9,9,,,,,,,
#Y0R2C02R2,SQUEAK,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000047,11,30,568,598,62000000.0,SPEED,3.0,23000378.0,,23000377.0,
#Y0R2C02R2,GROM,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000048,1,4,61,61,,,,,,,
#Y0R2C02R2,BUZZ,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000049,5,8,142,144,,,,,,,
#Y0R2C02R2,GRIFF,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000050,5,12,226,226,,,,,,,
#Y0R2C02R2,ASH,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000051,1,1,11,11,,,,,,,
#Y0R2C02R2,MEG,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000052,11,34,653,667,62000002.0,DAMAGE,3.0,23000423.0,,23000421.0,23000422.0
#Y0R2C02R2,LOLA,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000053,9,14,277,277,,,,23000456.0,,23000431.0,23000432.0
#Y0R2C02R2,EVE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000056,1,1,0,0,,,,,,,
#Y0R2C02R2,BONNIE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000058,1,1,8,8,,,,,,,
#Y0R2C02R2,SAM,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000060,1,1,0,0,,,,,,,
#Y0R2C02R2,GUS,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000061,11,22,407,420,62000002.0,DAMAGE,3.0,23000513.0,23000514.0,23000511.0,
#Y0R2C02R2,MANDY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000065,6,8,151,151,,,,,,,
#Y0R2C02R2,WILLOW,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000067,1,4,61,62,,,,,,,
#Y0R2C02R2,PEARL,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000072,1,1,0,0,,,,,,,
#Y0R2C02R2,CHUCK,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000073,1,1,17,17,,,,,,,
#Y0R2C02R2,MELODIE,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000078,11,18,344,346,62000002.0,DAMAGE,3.0,23000670.0,,23000667.0,
#Y0R2C02R2,ANGELO,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000079,6,8,147,153,,,,,,,
#Y0R2C02R2,BERRY,bff123,0xff1ba5f5,14792,14826,87,40688,0,2183,79,304,5,0,28000066,#2Y9GV8GG9,idk,16000082,7,7,131,135,,,,23000766.0,,,
